alias,positive_emotion_all_lemma_count_Shannons,positive_emotion_unique_count_Shannons,unique positive emotion lemmas_Shannons,positive_diversity_lem,negative_emotion_all_lemma_count_Shannons,negative_emotion_unique_count_Shannons,unique negative emotion lemmas_Shannons,negative_diversity_lem,connectionId,posemo_person_avg,negemo_person_avg,Mental_mean
!efaw vzsg,963,49,"['energiek', 'focussen', 'gelukkig', 'gemak', 'moed', 'kracht', 'gezellig', 'warm', 'vieren', 'vrij', 'interessant', 'gerust', 'kalm', 'relaxed', 'goed', 'leuk', 'voldoen', 'fijn', 'ontspanning', 'energie', 'wakker', 'blij', 'focus', 'normaal', 'ontspannen', 'amuseren', 'dankbaar', 'hopen', 'motivatie', 'concentreren', 'zeker', 'genieten', 'rust', 'uit_rusten', 'tof', 'positief', 'gerust_stellen', 'trots', 'geruststellend', 'energy', 'motiveren', 'goed_gezind', 'oké', 'relaxen', 'rustig', 'uit_kijken', 'neutraal', 'enthousiast', 'zin']",2.942819501,517,46,"['slecht_gezind', 'stressen', 'ongelukkig', 'aan_doen', 'angst', 'op_jagen', 'bang', 'pijn', 'negatief', 'stress', 'verdrietig', 'eenzaam', 'gestresseerd', 'verliezen', 'saai', 'teleur_stellen', 'missen', 'down', 'slaperig', 'faal_angst', 'erg', 'futloos', 'raken', 'prikkelbaar', 'ziek', 'frustreren', 'vervelen', 'moe', 'honger', 'verminderen', 'zenuwachtig', 'panikeren', 'angstig', 'ongeduldig', 'lui', 'rusteloos', 'boos', 'schuldig', 'bezorgen', 'duizelig', 'low', 'demotiveren', 'spannen', 'slecht', 'spanning', 'irriteren']",2.870673694,192247,3.515043478,1.315043478,15.16666667
!eoqp uuwy,485,45,"['energiek', 'gelukkig', 'gemak', 'gezellig', 'warm', 'vrij', 'gerust', 'lekker', 'benieuwd', 'goed', 'leuk', 'gezond', 'vertrouwen', 'fijn', 'ontspanning', 'energie', 'wakker', 'blij', 'ontspannen', 'lief', 'chillen', 'ça_va', 'amuseren', 'hopen', 'hoop', 'motivatie', 'happy', 'zeker', 'top', 'genieten', 'rust', 'uit_rusten', 'aangenaam', 'positief', 'gerust_stellen', 'motiveren', 'spannend', 'oké', 'relaxen', 'rustig', 'gerust_stelling', 'tevreden', 'geluk', 'productief', 'zin']",2.859156852,212,39,"['stresserend', 'stresseren', 'stressen', 'aan_doen', 'stress_gevoel', 'bang', 'confronteren', 'negatief', 'triestig', 'stress', 'verdrietig', 'vermoeidheid', 'nerveus', 'beu', 'gestresseerd', 'teleur_stellen', 'bad', 'kapot', 'erg', 'raken', 'twijfel', 'onrustig', 'ziek', 'frustreren', 'moe', 'honger', 'verminderen', 'zenuwachtig', 'war', 'onzeker', 'beschaamd', 'boos', 'schuldig', 'ambetant', 'spijtig', 'af_leiden', 'slecht', 'minderen', 'schrik']",2.789636965,192115,5.418617886,1.433373984,16.83333333
!esdx yybj ,767,67,"['content', 'energiek', 'focussen', 'gelukkig', 'gemak', 'moed', 'gezellig', 'warm', 'vrij', 'plezier', 'interessant', 'boeien', 'luchtig', 'kalm', 'romantisch', 'lekker', 'relaxed', 'zalig', 'goed', 'leuk', 'gezelligheid', 'betrekken', 'gezond', 'fijn', 'energie', 'passie', 'gezelschap', 'wakker', 'blij', 'actief', 'ontspannen', 'lief', 'amuseren', 'beleven', 'hopen', 'dromerig', 'motivatie', 'concentreren', 'appreciëren', 'zeker', 'positiviteit', 'top', 'genieten', 'vrolijk', 'rust', 'energievol', 'na_genieten', 'uit_rusten', 'aangenaam', 'tof', 'positief', 'gerust_stellen', 'trots', 'concentratie', 'ontspannend', 'motiveren', 'warmte', 'deugd', 'spannend', 'oké', 'rustig', 'tevreden', 'neutraal', 'productief', 'zen', 'opluchting', 'zin']",3.185242632,162,48,"['depressief', 'chaotisch', 'stresserend', 'slecht_gezind', 'stresseren', 'stressen', 'op_jagen', 'neerslachtig', 'ongezellig', 'triestig', 'vrezen', 'stress', 'vermoeidheid', 'asociaal', 'vechten', 'miserie', 'missen', 'frustratie', 'grieperig', 'bad', 'piekeren', 'erg', 'raken', 'onrustig', 'ziek', 'frustreren', 'heftig', 'deprimeren', 'moe', 'puzzelen', 'sluiten', 'vermoeiend', 'honger', 'op_fokken', 'kritiek', 'verlaten', 'ongeduldig', 'lui', 'apathisch', 'gênant', 'schuldig', 'gehumeurd', 'kwaad', 'slecht', 'spanning', 'depressie', 'doodop', 'vermoeid']",2.879174954,184975,7.129469697,1.012954545,23
!etvf ebds ,963,91,"['content', 'fun', 'energiek', 'gelukkig', 'gemak', 'gezellig', 'warm', 'seksueel', 'vrij', 'welverdiend', 'interessant', 'evenwicht', 'enthousiasme', 'gerust', 'empathisch', 'kalm', 'lekker', 'chill', 'relaxed', 'op_wekken', 'overtuigen', 'zalig', 'benieuwd', 'goed', 'nice', 'interesse', 'leuk', 'voldoen', 'gezond', 'vertrouwen', 'fijn', 'succesvol', 'energie', 'grappig', 'relativeren', 'wakker', 'blij', 'excited', 'verrassen', 'normaal', 'actief', 'prima', 'stabiel', 'kalmeren', 'lief', 'chillen', 'ça_va', 'verbazen', 'geliefd', 'fier', 'amuseren', 'dankbaar', 'viben', 'liefde', 'hopen', 'hoop', 'zeker', 'top', 'genieten', 'vrolijk', 'rust', 'uit_rusten', 'comfortabel', 'aangenaam', 'tof', 'gelukzalig', 'positief', 'verwelkomen', 'veilig', 'trots', 'fantastisch', 'accepteren', 'bon', 'amusement', 'curieus', 'warmte', 'goed_gezind', 'deugd', 'plezant', 'goesting', 'oké', 'pret', 'rustig', 'geweldig', 'prikkelen', 'tevreden', 'cool', 'geluk', 'productief', 'enthousiast', 'zin']",3.292039992,280,74,"['pittig', 'overwerken', 'schok', 'stresserend', 'stresseren', 'stressen', 'aan_doen', 'pijn', 'ongeluk', 'schrikken', 'vrezen', 'verschrikkelijk', 'stress', 'vermoeidheid', 'ellendig', 'eenzaam', 'maf', 'pech', 'nerveus', 'vechten', 'kut', 'vreselijk', 'saai', 'teleur_stellen', 'missen', 'frustratie', 'kapot', 'ongerust', 'hongerig', 'intimideren', 'op_draaien', 'erg', 'stressvol', 'raken', 'belachelijk', 'ziek', 'frustreren', 'heftig', 'vervelen', 'nutteloos', 'op_schrikken', 'moe', 'ernstig', 'teleur_stelling', 'overdrijven', 'vermoeiend', 'honger', 'drukken', 'last', 'op_fokken', 'zenuwachtig', 'irritant', 'verlaten', 'war', 'lastig', 'onzeker', 'zot', 'wroeging', 'boos', 'schuldig', 'eng', 'spijtig', 'kwaad', 'onnuttig', 'af_wachten', 'lastig_vallen', 'pijnlijk', 'overweldigen', 'schuld', 'af_leiden', 'slecht', 'absurd', 'onnozel', 'schrik']",3.450454886,180366,4.646839827,1.121125541,23.2
!eurz cufe,1052,70,"['content', 'energiek', 'spontaan', 'gelukkig', 'gemak', 'moed', 'steunen', 'gezellig', 'warm', 'vieren', 'seksueel', 'verrassing', 'vrij', 'plezier', 'interessant', 'enthousiasme', 'gerust', 'lekker', 'benieuwd', 'goed', 'interesse', 'leuk', 'voldoen', 'fijn', 'energie', 'wakker', 'blij', 'focus', 'normaal', 'actief', 'prima', 'ontspannen', 'stabiel', 'lief', 'ça_va', 'amuseren', 'voorzichtig', 'liefde', 'hopen', 'hoop', 'concentreren', 'appreciëren', 'interesseren', 'optimistisch', 'zeker', 'genieten', 'vrolijk', 'rust', 'uit_rusten', 'tof', 'positief', 'gerust_stellen', 'rusten', 'zelfstandigheid', 'bon', 'motiveren', 'goed_gezind', 'deugd', 'spannend', 'vrijheid', 'oké', 'rustig', 'vriendelijk', 'geweldig', 'vakantie_gevoel', 'uit_kijken', 'neutraal', 'productief', 'opluchting', 'zin']",3.003400256,359,71,"['stresserend', 'slecht_gezind', 'jaloers', 'stressen', 'ongelukkig', 'gêne', 'suffen', 'afleiding', 'pijn', 'negatief', 'gefrustreerd', 'stress', 'verdrietig', 'gemeen', 'in_trekken', 'vervelend', 'nerveus', 'beu', 'vechten', 'kut', 'verliezen', 'saai', 'teleur_stellen', 'missen', 'suf', 'down', 'slaperig', 'faal_angst', 'piekeren', 'gevoelig', 'achter_laten', 'af_wijzen', 'erg', 'raken', 'stress_moment', 'verwarren', 'ziek', 'frustreren', 'vervelen', 'moe', 'sluiten', 'teleur_stelling', 'vermoeiend', 'honger', 'last', 'zenuwachtig', 'emotioneel', 'irritant', 'verlaten', 'somber', 'onzeker', 'lui', 'krap', 'gênant', 'boos', 'schuldig', 'ambetant', 'spijtig', 'woelig', 'demotiveren', 'af_wachten', 'kwetsen', 'af_leiden', 'slecht', 'spanning', 'forceren', 'paniek', 'onnozel', 'irriteren', 'schrik', 'frustrerend']",3.584275412,179721,2.810161943,0.843643725,20.4
!fpve jfke,349,49,"['energiek', 'focussen', 'gelukkig', 'gemak', 'amusant', 'gezellig', 'warm', 'vrij', 'enthousiasme', 'overtuigen', 'benieuwd', 'goed', 'leuk', 'voldoen', 'gezond', 'fijn', 'energie', 'wakker', 'blij', 'excited', 'normaal', 'prima', 'ontspannen', 'ça_va', 'amuseren', 'hopen', 'zeker', 'top', 'genieten', 'rust', 'uit_rusten', 'sukkelen', 'tof', 'positief', 'trots', 'bon', 'warmte', 'deugd', 'spannend', 'goesting', 'oké', 'relaxen', 'rustig', 'vriendelijk', 'uit_kijken', 'productief', 'enthousiast', 'opluchting', 'zin']",2.917101526,153,55,"['pittig', 'shitty', 'onwennig', 'chaotisch', 'schok', 'slecht_gezind', 'moeheid', 'stresseren', 'stressen', 'triest', 'aan_doen', 'op_jagen', 'bang', 'schrikken', 'vrezen', 'stress', 'vervelend', 'beu', 'pissed', 'kut', 'saai', 'negeren', 'missen', 'frustratie', 'spijt', 'piekeren', 'ongerust', 'onrust', 'erg', 'stressvol', 'onrustig', 'ziek', 'frustreren', 'vervelen', 'nutteloos', 'moe', 'jagen', 'haten', 'overdrijven', 'vermoeiend', 'zenuwachtig', 'twijfelen', 'betwijfelen', 'lastig', 'boos', 'eng', 'overprikkelen', 'af_wachten', 'overweldigen', 'spannen', 'kwetsen', 'slecht', 'irriteren', 'schrik', 'frustrerend']",3.462753744,180444,3.968148148,1.461259259,22.5
!fqbj oohb,760,88,"['content', 'energiek', 'focussen', 'gelukkig', 'verbinden', 'gemak', 'waardevol', 'vreugde', 'moed', 'steunen', 'helder', 'verleiden', 'gezellig', 'drijven', 'energetisch', 'interessant', 'boeien', 'luchtig', 'verzadigen', 'gerust', 'rustgevend', 'kalm', 'lekker', 'chill', 'relaxed', 'overtuigen', 'benieuwd', 'goed', 'leuk', 'voldoen', 'gezond', 'vertrouwen', 'fijn', 'ontspanning', 'aandachtig', 'energie', 'relativeren', 'gezelschap', 'wakker', 'betekenisvol', 'blij', 'normaal', 'actief', 'ontspannen', 'vredig', 'chillen', 'herstellen', 'amuseren', 'dankbaar', 'bevestigen', 'hopen', 'hoop', 'concentreren', 'appreciëren', 'zeker', 'top', 'genieten', 'kalmte', 'euforie', 'rust', 'uit_rusten', 'aangenaam', 'tof', 'vrede', 'positief', 'trots', 'ontspannend', 'warmte', 'bedaren', 'deugdoend', 'deugd', 'spannend', 'oké', 'relaxen', 'rustig', 'heerlijk', 'prikkelen', 'tevreden', 'bevredigen', 'neutraal', 'geluk', 'verbinding', 'geconcentreerd', 'productief', 'zen', 'deugd_doend', 'zin', 'zelfvertrouwen']",3.319075478,152,66,"['pittig', 'onwennig', 'melancholie', 'stressen', 'ongelukkig', 'angst', 'verdriet', 'triggeren', 'op_jagen', 'bang', 'pijn', 'confronteren', 'negatief', 'defensief', 'stress', 'vermoeidheid', 'vervelend', 'nerveus', 'gestresseerd', 'wazig', 'teleur_stellen', 'awkward', 'frustratie', 'enerveren', 'piekeren', 'gevoelig', 'achter_laten', 'onrust', 'erg', 'raken', 'prikkelbaar', 'inspanning', 'onrustig', 'heftig', 'moe', 'teleur_stelling', 'ergeren', 'overdrijven', 'honger', 'supporteren', 'droevigheid', 'drukken', 'last', 'emotioneel', 'twijfelen', 'somber', 'verstoren', 'lastig', 'onzeker', 'onverwacht', 'rusteloos', 'boos', 'schuldig', 'bezorgen', 'overprikkelen', 'onaangenaam', 'nervositeit', 'uitdaging', 'overweldigen', 'spannen', 'kwaadheid', 'slecht', 'spanning', 'uit_dagen', 'verlangen', 'wrevel']",3.73014022,184534,6.17245,1.1476,23.83333333
!ggfbaaux,542,112,"['energiek', 'spontaan', 'bevrijden', 'focussen', 'gelukkig', 'vertrouwd', 'verbinden', 'gemak', 'waardevol', 'gemoedelijk', 'kracht', 'respectvol', 'gezellig', 'drijven', 'warm', 'verrassing', 'vrij', 'plezier', 'interessant', 'boeien', 'inspirerend', 'evenwicht', 'enthousiasme', 'rustgevend', 'kalm', 'lekker', 'op_wekken', 'overtuigen', 'zalig', 'benieuwd', 'goed', 'interesse', 'leuk', 'veelbelovend', 'gezelligheid', 'betrekken', 'fascinerend', 'voldoen', 'gezond', 'fijn', 'ontspanning', 'engageren', 'energie', 'grappig', 'opgewekt', 'wonderlijk', 'passie', 'relativeren', 'gezelschap', 'wakker', 'inspireren', 'blij', 'verrassen', 'normaal', 'actief', 'prima', 'ontspannen', 'kalmeren', 'genot', 'lief', 'vredig', 'ça_va', 'verbazen', 'levendig', 'hopen', 'hoop', 'motivatie', 'happy', 'concentreren', 'prettig', 'zeker', 'genieten', 'rust', 'uit_rusten', 'sukkelen', 'moeien', 'aangenaam', 'vrede', 'positief', 'ambitieus', 'veilig', 'fantastisch', 'concentratie', 'bon', 'joy', 'kalmerend', 'warmte', 'deugd', 'spannend', 'vrijheid', 'goesting', 'oké', 'comfort', 'rustig', 'heerlijk', 'capabel', 'geweldig', 'prikkelen', 'tevreden', 'bevredigen', 'uit_kijken', 'nieuwsgierig', 'boeiend', 'geluk', 'sympathiek', 'macht', 'productief', 'enthousiast', 'zen', 'opluchting', 'indrukwekkend', 'zin']",3.697156533,352,140,"['versleten', 'moeizaam', 'chaotisch', 'schok', 'warrig', 'stresserend', 'slecht_gezind', 'ongelukkig', 'verwarrend', 'nederig', 'verveling', 'wankelen', 'aan_doen', 'akelig', 'angst', 'introvert', 'op_jagen', 'afleiding', 'radeloosheid', 'bang', 'pijn', 'schamen', 'gek', 'confronteren', 'negatief', 'kwetsbaar', 'ongeluk', 'schrikken', 'zinloos', 'dreigen', 'vrezen', 'verschrikkelijk', 'verdoven', 'oncomfortabel', 'stress', 'ontgoochelend', 'medelijden', 'vermoeidheid', 'maf', 'vervelend', 'beledigen', 'beu', 'dwingen', 'verliezen', 'vreselijk', 'saai', 'negeren', 'waanzinnig', 'missen', 'frustratie', 'weg_gooien', 'down', 'kapot', 'boosheid', 'obsessie', 'spijt', 'tegenzin', 'verdwaasd', 'ongerust', 'onrust', 'hongerig', 'erg', 'raken', 'twijfel', 'inspanning', 'isolatie', 'storen', 'onvriendelijk', 'belachelijk', 'onrustig', 'ziek', 'frustreren', 'heftig', 'uitputtend', 'nutteloos', 'op_schrikken', 'moe', 'puzzelen', 'sluiten', 'verbijsteren', 'ernstig', 'hekel', 'lijden', 'haten', 'onbehagen', 'overdrijven', 'vermoeiend', 'dramatisch', 'uitgeput', 'honger', 'drukken', 'last', 'ongemotiveerd', 'op_fokken', 'af_haken', 'emotioneel', 'geïrriteerd', 'twijfelen', 'schuw', 'verlaten', 'isoleren', 'somber', 'betwijfelen', 'verstoren', 'angstig', 'teleur', 'onverwacht', 'breken', 'rusteloos', 'conflict', 'bezorgen', 'overschaduwen', 'overprikkelen', 'langdradig', 'eenzaamheid', 'irritatie', 'onzin', 'af_wachten', 'pijnlijk', 'overweldigen', 'woest', 'spannen', 'af_leiden', 'kritisch', 'afschuwelijk', 'slecht', 'rommelig', 'blue', 'schokken', 'spanning', 'paniek', 'onduidelijkheid', 'wanhoop', 'verlangen', 'absurd', 'ergernis', 'bitter', 'irriteren', 'verlies', 'vermoeid']",4.52311232,180144,1.909784483,1.104525862,19.75
!gqbb eprv,724,64,"['content', 'gelukkig', 'verbinden', 'gemak', 'moed', 'gezellig', 'warm', 'verrassing', 'vrij', 'interessant', 'kalm', 'lekker', 'chill', 'relaxed', 'benieuwd', 'nuchter', 'goed', 'leuk', 'gezond', 'vertrouwen', 'fijn', 'op_warmen', 'energie', 'grappig', 'wakker', 'gereed', 'blij', 'excited', 'normaal', 'kalmeren', 'chillen', 'ça_va', 'amuseren', 'alright', 'hopen', 'hoop', 'motivatie', 'concentreren', 'zeker', 'top', 'genieten', 'rust', 'respect', 'tof', 'positief', 'verband', 'trots', 'concentratie', 'attractie', 'bon', 'deugd', 'plezant', 'spannend', 'oké', 'relaxen', 'nostalgie', 'pret', 'rustig', 'uit_kijken', 'neutraal', 'geluk', 'productief', 'opluchting', 'zin']",2.924250528,395,63,"['chaotisch', 'stresserend', 'moeheid', 'verwarrend', 'verveling', 'aan_doen', 'storend', 'knagen', 'angst', 'bang', 'pijn', 'schrikken', 'verschrikkelijk', 'stress', 'ontgoochelend', 'eenzaam', 'maf', 'nerveus', 'beu', 'impulsief', 'kut', 'verliezen', 'saai', 'zielig', 'missen', 'bad', 'down', 'kapot', 'griezelig', 'tegenzin', 'erg', 'stressvol', 'raken', 'storen', 'ziek', 'frustreren', 'vervelen', 'moe', 'ergeren', 'haten', 'honger', 'last', 'emotioneel', 'twijfelen', 'verveeld', 'lastig', 'onzeker', 'zot', 'onverwacht', 'boos', 'eng', 'ambetant', 'irritatie', 'onduidelijk', 'kwaad', 'spannen', 'af_leiden', 'slecht', 'spanning', 'minderen', 'reserveren', 'irriteren', 'vermoeid']",3.066902685,184696,2.553947368,0.896315789,22
!guoz njec,1362,126,"['content', 'energiek', 'focussen', 'gelukkig', 'verbinden', 'gemak', 'waardevol', 'moed', 'steunen', 'helder', 'kracht', 'gezellig', 'warm', 'vieren', 'verrassing', 'vrij', 'plezier', 'hilarisch', 'interessant', 'gerust', 'romantisch', 'lekker', 'chill', 'cozy', 'relaxed', 'overtuigen', 'zalig', 'benieuwd', 'goed', 'nice', 'leuk', 'gezelligheid', 'voldoen', 'gezond', 'vertrouwen', 'fijn', 'vernieuwen', 'ontspanning', 'op_warmen', 'energie', 'grappig', 'opgewekt', 'passie', 'gezelschap', 'wakker', 'gereed', 'blij', 'excited', 'focus', 'ontspannenheid', 'verrassen', 'normaal', 'actief', 'prima', 'ontspannen', 'stabiel', 'hoopvol', 'lief', 'chillen', 'verheugen', 'ça_va', 'geliefd', 'gemoed_rust', 'amuseren', 'dankbaar', 'viben', 'activeren', 'waarderen', 'hopen', 'hoop', 'motivatie', 'happy', 'vet', 'appreciëren', 'zeker', 'genieten', 'vrolijk', 'rust', 'uit_rusten', 'comfortabel', 'sukkelen', 'zorgeloos', 'verwarmen', 'verbazingwekkend', 'aangenaam', 'tof', 'positief', 'liefdevol', 'appreciatie', 'verband', 'trots', 'accepteren', 'ontspannend', 'bon', 'nostalgisch', 'verbazing', 'warmte', 'goed_gezind', 'blijheid', 'deugd', 'spannend', 'goesting', 'oké', 'relaxen', 'pret', 'verwonderen', 'rustig', 'vriendelijk', 'heerlijk', 'geweldig', 'tevreden', 'uit_kijken', 'neutraal', 'nieuwsgierig', 'cool', 'geluk', 'zelfzeker', 'sympathiek', 'productief', 'verliefd', 'enthousiast', 'zen', 'sexy', 'opluchting', 'zin', 'zelfvertrouwen']",3.608226987,829,148,"['versleten', 'depressief', 'shitty', 'machteloos', 'overwerken', 'chaotisch', 'schok', 'stresserend', 'slecht_gezind', 'moeheid', 'stresseren', 'stressen', 'ongelukkig', 'triest', 'aan_doen', 'falen', 'knagen', 'angst', 'verdriet', 'agiteren', 'introvert', 'suffen', 'beklemmen', 'bang', 'pijn', 'ontgoochelen', 'lusteloos', 'gek', 'negatief', 'ongeluk', 'triestig', 'afkeer', 'verschrikkelijk', 'oncomfortabel', 'stress', 'verdrietig', 'gemeen', 'vermoeidheid', 'verbreken', 'eenzaam', 'cynisch', 'maf', 'breakdown', 'vervelend', 'hulpeloos', 'nerveus', 'beu', 'vechten', 'gestresseerd', 'verliezen', 'saai', 'teleur_stellen', 'zielig', 'wanhopig', 'awkward', 'missen', 'beschuldigen', 'wisselvallig', 'frustratie', 'bad', 'suf', 'weg_gooien', 'humeurig', 'down', 'kapot', 'slaperig', 'piekeren', 'gevoelig', 'tegenzin', 'wreed', 'af_wijzen', 'ongerust', 'onrust', 'overprikkeld', 'hongerig', 'erg', 'ongeloof', 'raken', 'twijfel', 'prikkelbaar', 'storen', 'onrustig', 'ziek', 'frustreren', 'vervelen', 'nutteloos', 'moe', 'sluiten', 'ergeren', 'haten', 'overdrijven', 'vermoeiend', 'honger', 'hopeloos', 'last', 'emotioneel', 'geïrriteerd', 'irritant', 'schuld_gevoel', 'somber', 'war', 'lastig', 'onzeker', 'zuur', 'angstig', 'zot', 'smerig', 'teleur', 'belabberd', 'onverwacht', 'lui', 'breken', 'over_slaan', 'gênant', 'boos', 'schuldig', 'bezorgen', 'verontrusten', 'eng', 'ambetant', 'overprikkelen', 'spijtig', 'shockeren', 'irritatie', 'intimiderend', 'pijnlijk', 'uit_sluiten', 'schuld', 'af_leiden', 'naïef', 'irrelevant', 'slecht', 'rommelig', 'koppig', 'blue', 'irriterend', 'forceren', 'paniek', 'crazy', 'verlangen', 'depressie', 'onnozel', 'verslag', 'irriteren', 'verlies', 'schrik', 'frustrerend', 'onzekerheid']",4.033763746,194584,2.312111111,1.274074074,17.33333333
!heqw cgas,617,121,"['energiek', 'focussen', 'gelukkig', 'verbinden', 'gemak', 'energietisch', 'waardevol', 'vreugde', 'moed', 'steunen', 'gezellig', 'warm', 'troosten', 'verrassing', 'vrij', 'plezier', 'interessant', 'boeien', 'luchtig', 'inspirerend', 'evenwicht', 'verzadigen', 'enthousiasme', 'gerust', 'rustgevend', 'op_peppen', 'lekker', 'chill', 'op_wekken', 'overtuigen', 'zalig', 'benieuwd', 'fascineren', 'goed', 'leuk', 'onschuldig', 'fascinerend', 'voldoen', 'gezond', 'vertrouwen', 'zekerheid', 'fijn', 'op_warmen', 'energie', 'grappig', 'rationeel', 'gezelschap', 'wakker', 'inspireren', 'blij', 'focus', 'normaal', 'prima', 'ontspannen', 'stabiel', 'feestelijk', 'kalmeren', 'lief', 'vredig', 'op_pompen', 'chillen', 'ça_va', 'geliefd', 'herstellen', 'amuseren', 'dankbaar', 'waarderen', 'bevestigen', 'voorzichtig', 'liefde', 'hopen', 'hoop', 'motivatie', 'concentreren', 'zeker', 'top', 'genieten', 'euforie', 'vrolijk', 'rust', 'na_genieten', 'uit_rusten', 'respect', 'humor', 'aangenaam', 'hyper', 'tof', 'positief', 'liefdevol', 'veilig', 'gerust_stellen', 'fantastisch', 'concentratie', 'balance', 'motiveren', 'nostalgisch', 'warmte', 'deugd', 'plezant', 'spannend', 'goesting', 'oké', 'relaxen', 'nostalgie', 'pret', 'rustig', 'evenwichtig', 'vriendelijk', 'heerlijk', 'geweldig', 'prikkelen', 'bevredigen', 'cool', 'aanlokkelijk', 'macht', 'verbinding', 'productief', 'enthousiast', 'zen', 'indrukwekkend', 'zin']",3.789213836,383,123,"['machteloos', 'moeizaam', 'onwennig', 'chaotisch', 'warrig', 'stresserend', 'stresseren', 'ongelukkig', 'verwarrend', 'aan_doen', 'akelig', 'angst', 'verdriet', 'triggeren', 'afleiding', 'verraden', 'bang', 'pijn', 'schamen', 'gek', 'wantrouwen', 'negatief', 'ongeluk', 'triestig', 'vrezen', 'stress', 'verdrietig', 'vermoeidheid', 'ellendig', 'maf', 'vervelend', 'hangry', 'dwingen', 'wazig', 'verliezen', 'saai', 'zielig', 'negeren', 'missen', 'beschuldigen', 'passief', 'grieperig', 'bad', 'weg_gooien', 'kapot', 'slaperig', 'faal_angst', 'gevoelig', 'ongerust', 'dwars_zitten', 'woedend', 'hongerig', 'fomo', 'erg', 'raken', 'bezorgdheid', 'belachelijk', 'onrustig', 'verwarren', 'ziek', 'frustreren', 'vervelen', 'nutteloos', 'moe', 'puzzelen', 'sluiten', 'hekel', 'ergeren', 'haten', 'rouw', 'vermoeiend', 'dramatisch', 'honger', 'last', 'zenuwachtig', 'emotioneel', 'schuld_gevoel', 'twijfelen', 'war', 'betwijfelen', 'verstoren', 'lastig', 'zot', 'belabberd', 'onverwacht', 'lui', 'breken', 'rusteloos', 'krap', 'conflict', 'boos', 'schuldig', 'bezorgen', 'eng', 'ambetant', 'overprikkelen', 'over_werken', 'onaangenaam', 'irritatie', 'onduidelijk', 'kwaad', 'onzin', 'lastig_vallen', 'uitdaging', 'pijnlijk', 'overweldigen', 'spannen', 'schuld', 'af_leiden', 'afschuwelijk', 'slecht', 'spanning', 'spannendheid', 'paniek', 'walgelijk', 'absurd', 'schade', 'onnozel', 'irriteren', 'beschadigen', 'frustrerend', 'onzekerheid', 'perfectionistisch']",4.089537366,182953,2.725540541,1.29509009,20.5
